id_facture,nom_du_client,create_date,due_in_date,clear_date,montant_totale,totale_payer,totale_reste,client_category
F004513,Thomas Gauthier,2024-07-05,2024-08-04,2024-08-06,1574.26,1574.26,0.0,good
F004444,Manon Martin,2024-08-25,2024-09-24,2024-12-07,8435.75,2697.2,5738.55,3rd_degree_bad
F002288,Nicolas Guerin,2023-08-30,2023-09-29,,8665.73,1241.32,7424.41,3rd_degree_bad
F004598,Marie Garcia,2025-02-08,2025-03-10,2025-03-09,460.54,460.54,0.0,excellent
F001239,Thomas Chevalier,2023-08-15,2023-09-14,2023-10-14,8805.4,2616.38,6189.02,3rd_degree_bad
F000904,Pierre Petit,2025-04-27,2025-05-27,2025-06-29,3474.33,2122.41,1351.92,1st_degree_bad
F003621,Vincent Gerard,2022-10-29,2022-11-28,2023-01-21,2061.32,1275.69,785.63,1st_degree_bad
F003232,Louis Bernard,2024-03-06,2024-04-05,2024-05-03,2047.81,2047.81,0.0,average
F002860,Marie Garnier,2024-06-21,2024-07-21,,3830.51,3076.84,753.67,average
F000508,Damien Garcia,2025-06-30,2025-07-30,2025-10-13,12644.66,3243.93,9400.73,2nd_degree_bad
F003222,Nathalie Michel,2024-07-01,2024-07-31,2024-08-27,2513.29,1858.55,654.74,average
F000184,Isabelle Muller,2025-04-29,2025-05-29,2025-07-28,15201.64,4934.01,10267.63,2nd_degree_bad
F001565,Romain Lefevre,2023-03-18,2023-04-17,2023-04-16,2870.17,2870.17,0.0,excellent
F002705,Valerie Garnier,2025-06-29,2025-07-29,2025-09-12,11121.38,6890.51,4230.87,1st_degree_bad
F000322,Luc Brun,2024-02-11,2024-03-12,2024-03-14,138.23,137.72,0.51,good
F003564,Aurelie Morin,2024-07-06,2024-08-05,2024-09-19,4199.46,4199.46,0.0,average
F001539,Baptiste Leclerc,2025-06-12,2025-07-12,2025-07-13,3212.49,2769.64,442.85,average
F001838,Nicolas Morin,2022-09-29,2022-10-29,2022-11-29,2051.9,1988.49,63.41,average
F002381,Louis Petit,2022-10-16,2022-11-15,,2520.71,1808.6,712.11,average
F001913,Thomas Dupont,2024-12-16,2025-01-15,2025-03-13,12876.61,7448.87,5427.74,2nd_degree_bad
F001841,Corinne Muller,2025-05-12,2025-06-11,2025-06-06,661.13,590.51,70.62,good
F002116,Hugo Garnier,2024-09-11,2024-10-11,2024-11-20,13310.5,5873.03,7437.47,2nd_degree_bad
F004438,Manon Martin,2024-03-05,2024-04-04,2024-05-05,9040.95,1430.25,7610.7,3rd_degree_bad
F001147,Adrien Perrot,2024-07-06,2024-08-05,2024-08-05,1518.01,1518.01,0.0,good
F002487,Luc Perrot,2022-11-01,2022-12-01,2022-11-26,2079.11,1976.78,102.33,good
F000045,Nicolas Renaud,2024-08-14,2024-09-13,2024-09-17,1960.37,1841.92,118.45,good
F002155,Valerie Dupont,2024-04-26,2024-05-26,2024-07-07,11272.88,2454.91,8817.97,3rd_degree_bad
F001527,Pierre Michel,2023-02-02,2023-03-04,2023-02-27,20.0,19.47,0.53,average
F004856,Isabelle Guerin,2023-06-01,2023-07-01,2023-06-29,6050.44,3184.11,2866.33,1st_degree_bad
F001379,Paul Guerin,2024-12-24,2025-01-23,2025-02-13,4897.07,4143.5,753.57,average
F001766,Camille Perrin,2025-08-15,2025-09-14,2025-12-14,18249.42,9785.3,8464.12,2nd_degree_bad
F003013,Celine Moreau,2024-08-06,2024-09-05,2024-12-04,12152.9,5972.67,6180.23,1st_degree_bad
F000414,Paul Moreau,2024-02-29,2024-03-30,,2368.53,137.73,2230.8,3rd_degree_bad
F004285,Emma Renaud,2025-07-06,2025-08-05,2025-10-05,4142.52,1440.57,2701.95,2nd_degree_bad
F001408,Olivier Garnier,2024-05-12,2024-06-11,2024-06-08,1581.3,1297.72,283.58,good
F001659,Helene Gerard,2024-02-07,2024-03-08,2024-03-10,1657.85,1400.07,257.78,good
F000802,Sarah Guerin,2022-11-25,2022-12-25,2023-01-30,10998.37,6689.38,4308.99,1st_degree_bad
F001289,Isabelle Bernard,2022-10-29,2022-11-28,2023-01-23,12513.8,5745.46,6768.34,2nd_degree_bad
F002183,Louis Renaud,2025-06-17,2025-07-17,2025-09-08,6125.27,3808.55,2316.72,1st_degree_bad
F002589,Hugo Gauthier,2025-05-24,2025-06-23,2025-06-18,2621.76,2060.15,561.61,average
F002616,Hugo Dubois,2024-03-26,2024-04-25,2024-06-09,16575.78,7322.86,9252.92,2nd_degree_bad
F002319,Manon Marchand,2023-04-16,2023-05-16,,5948.92,5263.96,684.96,average
F000257,Nathalie Brun,2025-01-02,2025-02-01,2025-03-15,11140.36,4147.79,6992.57,2nd_degree_bad
F004542,Jerome Lefevre,2024-12-26,2025-01-25,2025-01-23,1412.53,1156.41,256.12,excellent
F001730,Alexandre Perrot,2022-12-10,2023-01-09,2023-01-07,3703.9,2744.01,959.89,average
F001152,Adrien Perrot,2022-10-30,2022-11-29,2022-11-27,1128.19,1044.88,83.31,good
F004145,Anne Garnier,2023-08-08,2023-09-07,2023-10-18,3952.76,1776.56,2176.2,1st_degree_bad
F000648,Corinne Gerard,2025-08-21,2025-09-20,2025-09-27,9557.11,4639.0,4918.11,1st_degree_bad
F002909,Claire Chevalier,2023-10-27,2023-11-26,,14467.96,0.0,14467.96,3rd_degree_bad
F001703,Alexandre Dubois,2023-08-27,2023-09-26,2023-09-21,2340.71,2325.51,15.2,good
F001882,Sarah David,2025-03-04,2025-04-03,2025-04-26,13383.04,7673.26,5709.78,2nd_degree_bad
F003769,Paul Gerard,2024-09-14,2024-10-14,2024-10-23,1377.3,1001.86,375.44,average
F001316,Corinne David,2025-06-27,2025-07-27,2025-08-26,4636.52,4451.66,184.86,average
F002270,Jerome Gerard,2023-05-30,2023-06-29,2023-06-27,2292.79,2292.79,0.0,excellent
F001967,Aurelie Martin,2022-11-25,2022-12-25,2023-02-11,12610.81,5642.46,6968.35,2nd_degree_bad
F002466,Olivier Dupont,2025-07-06,2025-08-05,2025-09-02,9255.06,1704.19,7550.87,2nd_degree_bad
F003856,Laura Brun,2024-08-26,2024-09-25,,9014.72,4698.44,4316.28,1st_degree_bad
F001351,Damien Perrin,2023-08-17,2023-09-16,2023-11-26,12273.29,2299.63,9973.66,3rd_degree_bad
F003297,Romain Garcia,2024-01-14,2024-02-13,2024-04-08,13926.13,2385.82,11540.31,2nd_degree_bad
F000113,Adrien Bernard,2022-09-19,2022-10-19,2022-11-06,3370.62,2835.59,535.03,average
F003134,Hugo Morin,2024-08-21,2024-09-20,2024-10-30,3655.08,3655.08,0.0,average
F000264,Valerie Moreau,2023-12-18,2024-01-17,2024-03-10,12461.74,9222.21,3239.53,1st_degree_bad
F001394,Sophie Rousseau,2023-04-20,2023-05-20,2023-05-18,168.99,156.98,12.01,average
F001879,Alexandre Renaud,2024-09-16,2024-10-16,2024-11-26,13199.18,7464.98,5734.2,2nd_degree_bad
F001187,Valerie Muller,2022-12-05,2023-01-04,2023-04-09,12470.83,7073.16,5397.67,2nd_degree_bad
F003072,Julie Petit,2023-04-07,2023-05-07,2023-06-09,6804.79,3688.37,3116.42,2nd_degree_bad
F000057,Antoine David,2025-05-24,2025-06-23,,3332.31,1967.25,1365.06,1st_degree_bad
F001310,Damien Brun,2025-01-20,2025-02-19,2025-02-21,1586.89,1448.94,137.95,excellent
F000696,Anne Brun,2023-09-10,2023-10-10,2023-10-11,561.61,561.61,0.0,good
F002953,Baptiste Moreau,2022-10-22,2022-11-21,,2753.77,2153.1,600.67,average
F001727,Alexandre David,2025-06-22,2025-07-22,,6228.15,3003.9,3224.25,2nd_degree_bad
F002092,Baptiste Rousseau,2024-09-22,2024-10-22,2024-12-07,9981.32,1472.45,8508.87,3rd_degree_bad
F003870,Isabelle Brun,2024-05-01,2024-05-31,2024-07-04,13614.44,3212.03,10402.41,3rd_degree_bad
F000320,Helene Guerin,2022-09-25,2022-10-25,2022-10-26,1240.13,1158.73,81.4,excellent
F004321,Celine Perrot,2023-02-22,2023-03-24,,11784.57,2914.57,8870.0,3rd_degree_bad
F000683,Julie Bernard,2024-05-03,2024-06-02,2024-06-01,389.37,365.21,24.16,average
F003842,Aurelie Marchand,2023-01-03,2023-02-02,2023-01-29,3764.17,3309.71,454.46,average
F003214,Marc Masson,2022-12-15,2023-01-14,2023-03-17,11866.3,6721.72,5144.58,1st_degree_bad
F002003,Manon Guerin,2025-08-30,2025-09-29,2025-12-19,15031.66,3333.16,11698.5,3rd_degree_bad
F004783,Anne Lefevre,2022-11-24,2022-12-24,2023-03-05,12069.08,2255.98,9813.1,3rd_degree_bad
F004151,Julie Muller,2022-10-21,2022-11-20,2022-11-21,5349.2,4859.9,489.3,average
F000287,Thomas Gerard,2023-11-19,2023-12-19,2024-02-01,11153.29,5776.56,5376.73,1st_degree_bad
F001889,Sarah David,2025-07-07,2025-08-06,2025-09-14,6072.93,2155.02,3917.91,2nd_degree_bad
F002338,Celine Dupont,2023-09-13,2023-10-13,2023-12-04,10038.61,6570.14,3468.47,1st_degree_bad
F002521,Celine Philippe,2023-11-21,2023-12-21,2024-01-04,1960.03,1586.54,373.49,average
F002278,Nicolas Guerin,2025-09-15,2025-10-15,,5501.11,1579.33,3921.78,3rd_degree_bad
F002128,Adrien Lefevre,2024-06-14,2024-07-14,2024-08-11,3107.36,1815.6,1291.76,average
F003500,Adrien Moreau,2025-07-22,2025-08-21,2025-10-25,12486.23,7318.76,5167.47,2nd_degree_bad
F004212,Antoine Morin,2025-04-26,2025-05-26,2025-05-27,4662.66,4570.02,92.64,average
F002084,Luc Rousseau,2024-01-17,2024-02-16,2024-02-18,3251.65,3224.28,27.37,excellent
F000737,Thomas Garcia,2023-10-29,2023-11-28,2024-01-14,7914.92,4967.12,2947.8,1st_degree_bad
F004802,Romain Brun,2023-02-10,2023-03-12,2023-03-10,1144.53,1144.53,0.0,good
F000337,Valerie Marchand,2023-06-13,2023-07-13,2023-09-18,14955.66,2390.57,12565.09,3rd_degree_bad
F002597,Helene Gauthier,2022-11-15,2022-12-15,2023-02-07,7766.83,2888.57,4878.26,1st_degree_bad
F002772,Jean Garcia,2023-08-17,2023-09-16,2023-09-15,1310.6,1176.94,133.66,good
F003705,Anne Dupont,2025-09-06,2025-10-06,2025-10-07,3226.04,2968.51,257.53,average
F004405,Aurelie Guerin,2025-06-27,2025-07-27,2025-10-03,8259.6,4138.01,4121.59,1st_degree_bad
F001072,Julie Guerin,2024-07-04,2024-08-03,2024-07-29,2536.4,2053.26,483.14,average
F002291,Marc Guerin,2024-10-24,2024-11-23,,10825.73,1367.94,9457.79,3rd_degree_bad
F001673,Valerie Rousseau,2024-11-13,2024-12-13,2025-01-30,4667.32,2460.99,2206.33,1st_degree_bad
F004084,Amelie Garcia,2023-02-14,2023-03-16,2023-04-27,10652.57,2548.04,8104.53,3rd_degree_bad
F004251,Claire Marchand,2023-02-17,2023-03-19,2023-03-21,1341.42,1341.42,0.0,good
F004114,Amelie Brun,2023-08-01,2023-08-31,,10976.19,3206.02,7770.17,3rd_degree_bad
F004409,Adrien Dubois,2023-01-27,2023-02-26,,2935.79,2722.05,213.74,average
F003367,Sebastien Philippe,2025-01-06,2025-02-05,2025-04-18,3756.89,2702.29,1054.6,1st_degree_bad
F001489,Sarah Blanc,2024-07-17,2024-08-16,2024-10-19,12431.04,2796.85,9634.19,3rd_degree_bad
F000499,Stephane Robin,2025-06-26,2025-07-26,2025-07-25,1325.39,1216.38,109.01,average
F004383,Romain Dupont,2024-08-25,2024-09-24,2024-09-24,3584.82,3470.46,114.36,good
F003480,Stephane Petit,2024-07-06,2024-08-05,2024-09-01,14230.96,6441.13,7789.83,2nd_degree_bad
F002582,Camille Philippe,2024-09-16,2024-10-16,2024-10-15,2974.24,2902.35,71.89,average
F003124,Emma Chevalier,2022-11-14,2022-12-14,2022-12-09,998.58,998.58,0.0,good
F002922,Sebastien Chevalier,2023-01-07,2023-02-06,2023-03-17,3039.77,1670.89,1368.88,1st_degree_bad
F004378,Louis Dupont,2022-12-08,2023-01-07,2023-03-12,3343.69,2097.36,1246.33,1st_degree_bad
F002645,Nicolas Robin,2025-02-28,2025-03-30,2025-05-29,11322.63,5683.37,5639.26,2nd_degree_bad
F004287,Emma Renaud,2024-02-15,2024-03-16,2024-06-03,9791.52,4553.18,5238.34,2nd_degree_bad
F004041,Jerome Chevalier,2022-10-20,2022-11-19,2023-01-09,10276.24,4857.48,5418.76,1st_degree_bad
F002035,Marie Leclerc,2024-04-12,2024-05-12,2024-07-11,12858.75,3202.81,9655.94,2nd_degree_bad
F001023,Helene Dupont,2023-01-20,2023-02-19,2023-02-15,483.88,483.88,0.0,excellent
F002283,Nicolas Guerin,2024-09-22,2024-10-22,2025-01-14,6925.0,1590.59,5334.41,3rd_degree_bad
F004887,Adrien Martin,2023-07-07,2023-08-06,2023-10-22,14613.14,1336.57,13276.57,3rd_degree_bad
F004220,Marc Renaud,2023-06-23,2023-07-23,2023-07-24,1386.07,1288.18,97.89,good
F003064,Jerome Brun,2025-03-05,2025-04-04,,4379.96,4352.61,27.35,average
F004366,Emma David,2024-07-18,2024-08-17,2024-10-12,1068.8,144.23,924.57,3rd_degree_bad
F000666,Marion Laurent,2023-03-04,2023-04-03,2023-04-17,2028.31,1939.74,88.57,average
F003933,Marion Gerard,2023-03-07,2023-04-06,2023-04-06,2391.27,2124.53,266.74,average
F002639,Nicolas Robin,2024-09-05,2024-10-05,2024-12-08,14908.43,3715.83,11192.6,2nd_degree_bad
F003177,Baptiste Robin,2024-05-30,2024-06-29,2024-09-04,10376.4,5156.32,5220.08,2nd_degree_bad
F004266,Nicolas Perrin,2025-09-05,2025-10-05,,15711.25,1167.54,14543.71,3rd_degree_bad
F003122,Louis David,2023-08-21,2023-09-20,2023-11-05,8881.3,4535.63,4345.67,1st_degree_bad
F001018,Thomas Martin,2024-07-19,2024-08-18,2024-10-22,4589.06,2637.98,1951.08,1st_degree_bad
F000558,Marc Garcia,2025-02-08,2025-03-10,2025-03-18,1402.5,1402.5,0.0,average
F002400,Manon Perrin,2025-01-23,2025-02-22,2025-04-08,9980.39,7100.27,2880.12,1st_degree_bad
F001208,Jerome Garnier,2024-09-28,2024-10-28,2024-12-25,11121.22,2580.1,8541.12,3rd_degree_bad
F002006,Manon Guerin,2023-06-07,2023-07-07,,15226.08,4698.33,10527.75,3rd_degree_bad
F002657,Laura Dupont,2023-12-27,2024-01-26,2024-01-27,4905.23,4012.73,892.5,average
F002136,Pierre Moreau,2024-01-07,2024-02-06,2024-02-06,1763.05,1267.6,495.45,average
F001511,Jerome Robin,2025-05-11,2025-06-10,,3709.06,3176.06,533.0,average
F001737,Stephane Dubois,2024-06-14,2024-07-14,2024-07-16,957.49,957.49,0.0,average
F000246,Isabelle Morin,2024-08-23,2024-09-22,2024-09-20,1836.44,1800.25,36.19,good
F001164,Helene Lefevre,2023-05-22,2023-06-21,2023-06-22,1442.92,1078.95,363.97,average
F003363,Pierre Leclerc,2022-09-22,2022-10-22,2022-10-17,2328.45,2131.78,196.67,good
F000267,Valerie Moreau,2023-11-07,2023-12-07,,13977.55,9458.13,4519.42,1st_degree_bad
F002367,Claire Masson,2024-07-08,2024-08-07,2024-08-08,2169.64,2169.64,0.0,good
F001115,Emma Faure,2023-04-19,2023-05-19,2023-05-15,1815.59,1526.95,288.64,good
F000064,Antoine David,2024-03-05,2024-04-04,2024-05-22,594.37,351.76,242.61,1st_degree_bad
F002593,Helene Gauthier,2024-06-13,2024-07-13,2024-08-20,6045.63,2611.88,3433.75,1st_degree_bad
F002789,Jean Perrot,2024-10-09,2024-11-08,2024-11-04,7423.69,4564.55,2859.14,1st_degree_bad
F002758,Camille Faure,2024-02-15,2024-03-16,2024-06-05,11481.93,900.24,10581.69,2nd_degree_bad
F003012,Celine Moreau,2025-04-19,2025-05-19,2025-07-03,8762.57,6019.55,2743.02,1st_degree_bad
F003077,Julie Petit,2025-06-12,2025-07-12,2025-08-29,12002.29,4774.07,7228.22,2nd_degree_bad
F002999,Damien Chevalier,2025-06-30,2025-07-30,2025-08-09,2501.7,1769.64,732.06,average
F002816,Pierre Philippe,2022-10-12,2022-11-11,,3668.0,3129.44,538.56,average
F002260,Sebastien Michel,2024-12-04,2025-01-03,2024-12-31,1735.07,1500.21,234.86,good
F004959,Luc Marchand,2023-03-24,2023-04-23,2023-04-24,3329.29,3177.91,151.38,average
F003205,Elodie Moreau,2025-06-15,2025-07-15,2025-07-14,2629.77,2312.63,317.14,average
F001238,Thomas Chevalier,2023-10-10,2023-11-09,2024-02-23,6724.89,1399.27,5325.62,3rd_degree_bad
F000104,Valerie Perrin,2022-12-02,2023-01-01,2023-01-02,1402.6,1402.6,0.0,good
F002644,Nicolas Robin,2024-03-18,2024-04-17,2024-06-15,9221.91,4457.85,4764.06,2nd_degree_bad
F000273,Thomas Moreau,2025-07-27,2025-08-26,2025-10-26,16978.72,3207.82,13770.9,3rd_degree_bad
F000509,Damien Garcia,2024-02-12,2024-03-13,2024-04-18,13115.97,4116.03,8999.94,2nd_degree_bad
F002227,Corinne Moreau,2024-08-27,2024-09-26,,2917.88,2369.94,547.94,average
F004934,Camille Laurent,2024-04-08,2024-05-08,2024-05-04,2975.22,2474.97,500.25,average
F002442,Corinne Garcia,2023-04-17,2023-05-17,2023-05-15,3318.45,2740.85,577.6,average
F000866,Paul Leclerc,2025-03-17,2025-04-16,2025-04-13,719.56,633.39,86.17,good
F003327,Paul Masson,2024-05-05,2024-06-04,2024-07-07,1843.94,1141.38,702.56,average
F000909,Pierre Masson,2023-04-03,2023-05-03,,3349.56,3087.65,261.91,average
F002115,Hugo Garnier,2025-06-29,2025-07-29,2025-10-11,9812.65,4894.41,4918.24,2nd_degree_bad
F003897,Nathalie Gerard,2024-05-29,2024-06-28,,1166.67,1049.44,117.23,average
F001628,Aurelie Chevalier,2023-05-12,2023-06-11,2023-08-18,11959.17,2054.9,9904.27,3rd_degree_bad
F002874,Celine Marchand,2025-09-04,2025-10-04,2025-11-16,13347.56,4803.65,8543.91,2nd_degree_bad
F001523,Sebastien Robin,2023-11-07,2023-12-07,2024-01-03,10474.82,3873.8,6601.02,2nd_degree_bad
F000836,Elodie Garcia,2023-09-05,2023-10-05,2023-10-05,485.49,469.38,16.11,good
F000359,Jean Gerard,2024-06-03,2024-07-03,2024-07-04,1934.78,1799.38,135.4,good
F000139,Marc David,2023-04-13,2023-05-13,2023-06-23,4049.75,2961.85,1087.9,1st_degree_bad
F000300,Paul Marchand,2025-04-14,2025-05-14,2025-06-28,3406.32,2644.98,761.34,1st_degree_bad
F001557,Laura Guerin,2025-06-22,2025-07-22,2025-07-19,4537.16,3326.38,1210.78,average
F001004,Jerome Marchand,2025-08-16,2025-09-15,2025-11-03,6982.76,4466.95,2515.81,1st_degree_bad
F000383,Marc Moreau,2024-09-14,2024-10-14,2024-10-14,2612.42,2552.38,60.04,good
F000942,Damien Robin,2024-11-22,2024-12-22,2024-12-21,11042.96,3676.48,7366.48,2nd_degree_bad
F004447,Sebastien Laurent,2022-10-31,2022-11-30,2022-12-31,8363.89,5544.53,2819.36,1st_degree_bad
F004855,Isabelle Guerin,2023-03-08,2023-04-07,,8216.28,5020.81,3195.47,1st_degree_bad
F000762,Luc Dupont,2023-05-06,2023-06-05,2023-08-28,15498.98,5668.04,9830.94,2nd_degree_bad
F001706,Alexandre Dubois,2024-12-04,2025-01-03,2025-01-05,1069.41,1069.41,0.0,good
F001874,Alexandre Renaud,2024-08-20,2024-09-19,2024-11-23,10735.44,4304.5,6430.94,2nd_degree_bad
F002551,Elodie Petit,2023-04-05,2023-05-05,2023-05-06,1497.74,1449.35,48.39,good
F002087,Baptiste Rousseau,2023-09-16,2023-10-16,,15578.21,0.0,15578.21,3rd_degree_bad
F002198,Olivier Robin,2023-01-28,2023-02-27,2023-03-17,4578.87,4008.31,570.56,average
F000899,Claire Perrin,2025-06-14,2025-07-14,,11697.06,-0.0,11697.06,3rd_degree_bad
F004000,Luc Muller,2025-07-05,2025-08-04,2025-09-29,14804.49,4283.81,10520.68,3rd_degree_bad
F003616,Emma Leclerc,2024-12-14,2025-01-13,2025-01-11,957.42,957.42,0.0,good
F001403,Olivier Garnier,2023-05-24,2023-06-23,2023-06-25,646.13,646.13,0.0,good
F003874,Anne Perrin,2023-06-26,2023-07-26,2023-07-27,3834.68,3834.68,0.0,average
F003786,Camille Martin,2024-07-29,2024-08-28,2024-09-22,20.0,19.13,0.87,average
F004387,Luc Lefevre,2023-03-31,2023-04-30,2023-06-27,11242.26,6117.44,5124.82,2nd_degree_bad
F002956,Baptiste Moreau,2023-10-03,2023-11-02,2023-11-03,1775.97,1660.38,115.59,average
F001513,Camille Robin,2022-11-06,2022-12-06,2023-01-10,14025.42,9733.06,4292.36,1st_degree_bad
F001189,Valerie Muller,2025-02-07,2025-03-09,2025-04-16,11865.18,4184.99,7680.19,2nd_degree_bad
F002990,Amelie Laurent,2024-05-01,2024-05-31,2024-07-09,4038.21,1901.02,2137.19,1st_degree_bad
F002081,Paul Gauthier,2022-11-13,2022-12-13,2023-02-09,17219.1,5588.6,11630.5,3rd_degree_bad
F004984,Jerome Perrin,2023-09-02,2023-10-02,2023-09-27,10.0,8.49,1.51,good
F003438,Louis Philippe,2023-01-31,2023-03-02,,991.88,991.88,0.0,average
F000109,Camille Morin,2024-01-14,2024-02-13,2024-04-10,8437.88,5570.87,2867.01,1st_degree_bad
F004699,Julie Gauthier,2024-01-25,2024-02-24,2024-04-25,10611.55,6582.95,4028.6,1st_degree_bad
F002828,Marie Renaud,2024-10-28,2024-11-27,2024-11-25,1183.91,1041.9,142.01,good
F004748,Hugo Marchand,2025-01-26,2025-02-25,,6206.44,5116.14,1090.3,average
F000059,Antoine David,2025-07-24,2025-08-23,2025-09-25,5793.41,2759.93,3033.48,1st_degree_bad
F000077,Emma Brun,2024-01-02,2024-02-01,2024-02-01,2740.58,1860.39,880.19,average
F000797,Vincent David,2023-02-20,2023-03-22,,4731.35,4104.94,626.41,average
F000369,Louis Gauthier,2025-09-04,2025-10-04,2025-11-16,11154.9,5265.58,5889.32,2nd_degree_bad
F004906,Amelie Marchand,2024-05-14,2024-06-13,2024-06-11,2307.09,1897.68,409.41,average
F000786,Anne Michel,2023-12-28,2024-01-27,2024-02-17,3999.19,3999.19,0.0,average
F002089,Baptiste Rousseau,2024-08-14,2024-09-13,,10495.79,1822.26,8673.53,3rd_degree_bad
F002315,Vincent Masson,2025-03-11,2025-04-10,2025-04-19,3631.4,3143.97,487.43,average
F003385,Celine Faure,2024-12-20,2025-01-19,2025-01-21,2076.98,2076.98,0.0,excellent
F003606,Marc Chevalier,2023-05-27,2023-06-26,2023-07-19,2487.91,1807.16,680.75,average
F004112,Amelie Brun,2024-02-17,2024-03-18,2024-06-16,4993.49,481.73,4511.76,3rd_degree_bad
F001903,Baptiste Perrin,2022-10-27,2022-11-26,2023-01-18,13585.59,6015.52,7570.07,2nd_degree_bad
F001704,Alexandre Dubois,2023-03-16,2023-04-15,2023-04-12,317.6,260.0,57.6,good
F000122,Amelie Masson,2022-11-02,2022-12-02,2023-03-02,5747.24,98.51,5648.73,3rd_degree_bad
F001845,Marc Philippe,2024-03-26,2024-04-25,2024-04-26,3591.63,2859.5,732.13,average
F002370,Claire Masson,2025-03-25,2025-04-24,2025-04-23,1297.09,1297.09,0.0,good
F003729,Alexandre Michel,2023-11-18,2023-12-18,2023-12-18,2140.21,1616.7,523.51,average
F000911,Pierre Masson,2025-02-06,2025-03-08,2025-03-06,2482.83,2482.83,0.0,average
F000125,Amelie Masson,2024-05-20,2024-06-19,2024-08-26,9170.78,744.53,8426.25,3rd_degree_bad
F002573,Emma Bernard,2022-11-27,2022-12-27,,2138.1,1848.63,289.47,average
F001587,Olivier Laurent,2023-02-02,2023-03-04,2023-04-12,17910.88,7720.4,10190.48,2nd_degree_bad
F001258,Romain Bernard,2022-10-23,2022-11-22,2023-01-18,20099.48,10435.96,9663.52,2nd_degree_bad
F003442,Pierre Brun,2025-05-26,2025-06-25,2025-08-14,8351.86,6315.23,2036.63,1st_degree_bad
F003481,Stephane Petit,2023-04-14,2023-05-14,,1238.9,529.29,709.61,2nd_degree_bad
F004109,Amelie Brun,2025-02-23,2025-03-25,2025-05-22,19703.71,2987.26,16716.45,3rd_degree_bad
F001179,Anne Morin,2024-09-04,2024-10-04,2024-10-02,2025.16,2025.16,0.0,good
F003464,Pierre Martin,2022-10-04,2022-11-03,2022-11-04,2433.01,2078.61,354.4,good
F003470,Elodie Marchand,2024-11-10,2024-12-10,,4210.88,3028.86,1182.02,average
F003468,Antoine Brun,2024-04-01,2024-05-01,2024-04-26,1664.76,1288.03,376.73,good
F002104,Nathalie Gauthier,2025-01-17,2025-02-16,2025-02-17,2570.82,2136.74,434.08,good
F000443,Jerome Philippe,2023-04-20,2023-05-20,2023-06-09,4812.52,4458.91,353.61,average
F002228,Corinne Moreau,2024-06-27,2024-07-27,2024-08-06,2704.06,2090.99,613.07,average
F004417,Corinne Bernard,2023-06-27,2023-07-27,2023-07-28,2570.45,2218.45,352.0,good
F000926,Damien Guerin,2024-08-22,2024-09-21,2024-10-14,1083.23,840.02,243.21,average
F004021,Celine Morin,2024-11-30,2024-12-30,2025-03-11,6048.53,2964.96,3083.57,1st_degree_bad
F002146,Baptiste Blanc,2023-04-26,2023-05-26,2023-06-26,3737.44,2988.44,749.0,average
F004771,Emma Moreau,2023-07-26,2023-08-25,2023-10-31,11191.6,2981.57,8210.03,3rd_degree_bad
F001412,Damien Rousseau,2025-03-08,2025-04-07,,5197.49,1421.38,3776.11,3rd_degree_bad
F003467,Pierre Martin,2024-09-16,2024-10-16,2024-10-14,835.03,835.03,0.0,good
F002073,Adrien Garcia,2024-08-07,2024-09-06,2024-09-04,2115.22,2093.09,22.13,excellent
F001510,Jerome Robin,2024-04-05,2024-05-05,2024-06-08,4575.6,4183.61,391.99,average
F001228,Stephane Renaud,2025-04-23,2025-05-23,2025-08-07,10990.6,2901.28,8089.32,3rd_degree_bad
F004073,Thomas Lefevre,2025-05-29,2025-06-28,2025-06-25,2389.1,2213.67,175.43,good
F002586,Camille Philippe,2023-05-04,2023-06-03,,3205.66,2617.78,587.88,average
F004451,Sebastien Laurent,2023-08-30,2023-09-29,2023-11-11,7293.18,4061.75,3231.43,1st_degree_bad
F002952,Pierre Renaud,2023-05-15,2023-06-14,2023-06-14,2210.1,2135.1,75.0,good
F003886,Isabelle Michel,2023-07-29,2023-08-28,2023-10-09,8886.03,2595.36,6290.67,2nd_degree_bad
F000325,Valerie Marchand,2025-01-22,2025-02-21,2025-04-20,7747.93,1459.37,6288.56,3rd_degree_bad
F003978,Isabelle Masson,2023-10-10,2023-11-09,2023-12-21,15145.83,10669.61,4476.22,1st_degree_bad
F003577,Aurelie David,2023-04-15,2023-05-15,2023-06-27,1789.62,1626.9,162.72,average
F002212,Anne Marchand,2023-06-18,2023-07-18,2023-09-11,5362.55,2908.4,2454.15,2nd_degree_bad
F003299,Vincent Faure,2023-04-08,2023-05-08,2023-05-10,615.81,532.13,83.68,good
F003036,Manon Dupont,2024-10-18,2024-11-17,2025-01-19,7799.72,4542.91,3256.81,1st_degree_bad
F001499,Adrien Brun,2023-08-08,2023-09-07,2023-09-12,4787.57,3358.16,1429.41,average
F001503,Anne Dubois,2023-10-16,2023-11-15,2023-11-19,4206.87,3227.23,979.64,average
F001007,Camille Brun,2024-07-25,2024-08-24,2024-10-26,10367.17,1582.88,8784.29,3rd_degree_bad
F004180,Baptiste Gerard,2024-10-19,2024-11-18,2024-11-16,1796.99,1658.44,138.55,average
F003014,Celine Moreau,2022-12-25,2023-01-24,2023-04-02,3302.7,2196.45,1106.25,1st_degree_bad
